"","gene_name","tissue type (LS/NL/HC)","individual","SCORAD","EASI","quarter","anatomic region","gender","unexplained"
"196","FAM96AP2",0.108395219902682,0.172259027469278,0.00504958206169949,0.00525193133983627,0.0168828073105044,0.214666341089407,2.13601929674563e-10,0.477495090612991
"197","GJC2",0.217200569778144,0.140018305065014,0.002919273105599,0.000590822057287407,1.76558056996984e-09,0,1.15465838920642e-09,0.639271027073716
"198","ACTA1",0.122358946418468,0.101265939698194,0.01217960762336,0.0566002793900299,0,0.0418646252874736,0.0399414410359635,0.625789160546511
"199","GNG4",0.132924719148822,6.37686024835403e-10,0.00839769253934237,0.0105433862108112,0,0.0852595417785418,0,0.762874659684797
"200","SCCPDH",0.543878090717817,0.148841432711685,0.039077850542925,0.0027576508219173,5.46762564321899e-09,1.18941641698679e-09,2.07301439900133e-10,0.265444968341312
"201","LINC01341",0.308422034443054,0.164084350142264,0.00910079065062937,0.000827467345113302,0.0340955687674446,0,0,0.483469788651495
"202","NLRP3",0.130078560821159,0.117518251053128,0.000734653100994172,0.0077681501332259,0.03920352065145,0,0,0.704696864240044
"203","GCSAML",0.0955050401824105,0.0330915193581416,0.0240612763342971,0.00632686628343476,0.0353485630448499,0,0,0.805666734796866
"204","OR2T34",0.279856995585134,0.218100802043452,0.000245750570413999,0.00544270514948419,0.0879097243173775,7.29966109313241e-09,5.4746952289726e-09,0.408444009559781
"205","OR2T11",0.230092779923037,0.130285767696329,0.00379097581974855,2.27502631685303e-05,0.0579045125592384,0,0,0.577903213738478
"206","CMPK2",0.130643838630562,0.0225713741866761,0.00364295291462982,0.000140447007489797,0.0120240031827813,0,0.0917940904478133,0.739183293630047
"207","RSAD2",0.205826042179314,0.0932130657568167,0.00112655340494543,0.000730932926594903,0.0103984186771265,0,0.00998219301117658,0.678722794044026
"208","GRASLND",0,0.00947013725980199,0.00272911833633286,0.00276930756358159,0.0139974350974913,0,0,0.971034001742792
"209","LINC01871",0.258579715405515,0.183783529199595,0.00902475227525097,0.00623983967836312,0,0.0748245267707833,0,0.467547636670493
"210","RRM2",0.247555565861755,0.0199876761541202,0.0195845823935056,0.00305452387069901,0.0364187116785281,0,0,0.673398940041392
"211","VSNL1",0.254161544110172,0.198009416869314,0.0370479419264452,0.00013112494358714,0.00697476537566049,0.0441844133334876,0,0.459490793441334
"212","MFSD2B",0.198225245633011,0.0873068003582398,0.00032272000879166,0.00364814848417152,0.046070177487957,0.0256187750828308,0.00733243029570827,0.63147570264929
"213","TP53I3",0.192724153150163,0.00522974882569078,0.0206284703050267,0.00383431260538196,0.0360933018062477,0.012768136996374,0.0655999660812662,0.66312191022985
"214","EFR3B",0.0245313651051569,0.189156052288376,0.0227923104209471,0.00799607222498672,0.00236807410102911,0,0,0.753156125859504
"215","OTOF",0.442561150721256,0.0142364494586103,0.0139637770045989,0.0166772320707336,0.0213559957373505,0.0671321652053829,0.00364878390440692,0.420424445897661
"216","CENPA",1.02666835172779e-10,0.0162178802387078,0.0142497428558576,0.00398853506040315,0.0365787075385519,0.240804442000191,0,0.688160692203622
"217","UCN",0.273007484173102,0.0612257680845504,0.0362538646040985,0.00320967329883578,0,0,0,0.626303209839413
"218","FLJ31356",0.185907436028305,0,0.0127809436556372,0.00083355546339751,0,0.061578648638547,0,0.738899416214113
"219","SLC8A1",0.459388473923614,0.136783204318531,0.0435579644491755,0.000396150469695361,0,0.0340172366980898,3.3934763307555e-10,0.325856969801547
"220","FTOP1",0.445406030172163,0.0499408022811701,0.116194575092664,1.42458493780973e-08,0.0215874183030923,5.78486100193261e-09,0,0.3668711541202
"221","SLC3A1",0.327411408117321,0.142803013359024,0.0806165951594349,0.0193652320257213,9.53591998346397e-11,0.0231778377681142,5.86773502025318e-09,0.40662590760729
"222","CHAC2",0.0411222950647858,0.0147626024676866,0.0192914070028362,0.0221072322313385,0.0671402158038042,0.00960160190953662,0,0.825974645520012
"223","RPL23AP32",0.182493585553082,0.126723440659517,0.0372270334610181,0.00397300236863741,2.1070776859116e-10,0,0,0.649582937747037
"224","MIR4432HG",0.433771045059382,0,0.0278754866557934,0.00518731193860232,0,0.0330922292373814,8.06361053432652e-10,0.500073926302479
"225","LINC01805",0.586581710224853,0.0430485018266002,0.0229518617130178,0.00561921951452404,0.0105284663961557,0,2.28371257241879e-09,0.331270238041136
"226","PLEK",0.317091765658674,0.0180073886209949,0.00156138596991394,0.00946582126670947,2.02725555166948e-10,0.00758783346586631,0.0207556144448875,0.625530190370228
"227","MXD1",0.219299905036237,0.0863443641516817,0.00515407611037776,0.000313397959798646,0.05429557989645,0.0968134362608731,1.18058537122079e-09,0.537779239403997
"228","HK2",0.171518143384103,0.180227734339067,0.0216422920637964,0.0100584455389956,1.58844035417748e-08,0.0216987516732539,0,0.594854617116381
"229","DNAH6",0.135159979225124,0.0938846733302203,0.00108384202687915,0.0493562195143079,0,0,0,0.720515285903469
"230","TRABD2A",0.176575008950977,0.20138083522066,0.00251332175739057,0.00176487949478319,0.00342972653091847,0,1.25427611044586e-08,0.61433621550251
"231","TMSB10",0.200267584509963,0.0469596827688134,0.0198593951051971,0.0154805658268956,0.0349508366475006,1.23242577461938e-10,0.0492574935431634,0.633224441475224
"232","GNLY",0.168359410708366,0.163138714743161,0.0294570392489602,0.000116487226624203,0,0.247201608676893,0.0290195316722435,0.362707207723753
"233","LINC01943",0.304120746189737,0.0594093731335407,0.00380684809512395,0.00543791662131632,0,4.40811890422656e-10,0.00814483607357727,0.619080279445893
"234","CYTOR",0.19006133248807,0.221656239161279,0.00611366666402476,0.0207606679721011,0,0,0.0219969251143282,0.539411168600197
"235","LINC00342",0.531731799507389,0.00932563690042174,0.0267161222444958,0.000217366857860788,0.00782650430629415,0,0.0055790946668392,0.418603475516699
"236","ANKRD36C",0.525066962494415,0.0175031324812745,0.0195231173504986,6.89289601114338e-05,3.34476667440168e-10,5.48068690788442e-10,0.00348985544243961,0.434348002388715
"237","NCAPH",0.102636782584186,0.147812115317938,0.0429968911131966,0.00608880285212817,0,0,0,0.700465408132552
"238","RFX8",0.0387105857858055,0.299183459262149,0.0130974323483335,0.000242491318743103,0.0287397495319535,4.13558192703075e-10,5.42417991811356e-09,0.620026275915277
"239","IL1RL1",0.253682549670158,0.0506725157750074,0.0017121183191628,0.00535415346358203,0.00640288803833242,0.0599732252714203,0.0298844758215614,0.592318073640776
"240","IL18RAP",0.106372419671104,0,0.00535598168395619,0.00587366586488759,0,0,0,0.882397932780052
"241","LINC01102",0.301134477153213,0.136187938139636,0.0746457567780269,0.000966467743427265,0,3.60061288832703e-09,0,0.487065356585084
"242","POU3F3",0.217854449391988,0.0556701104014096,0.107978528805048,0.0203143306575277,0,0,0.000549289064744196,0.597633291679283
"243","ECRG4",0.323332885475415,0.183145479245914,0.0228786498817613,1.33234089007173e-06,0,7.92465731986793e-09,0.00998243944904151,0.460659205682321
"244","CD8B2",0.125010036836463,0.370620633344953,0.00267855965213624,0.00428494565220361,0,2.09444524509924e-10,0.0607899299413268,0.436615894363472
"245","ST6GAL2",0.329372624522167,0.0936633965785926,0.00874759007001082,0.00440923117827857,0,0.0656946239149855,0.0469213669356891,0.451191166800276
"246","LINC01886",0.233672343920726,8.33683100802735e-10,0.0156551044361801,0.00367991490734236,0,0.0930486958250877,0,0.653943940076981
"247","BUB1",0.024575168106424,0,0.0151586778205403,0.000855099656879511,0.0144190562429466,0,1.812266735728e-10,0.944991997991983
"248","MIR4435-2HG",0.218190552691605,0.292473394992571,0.00863772986209875,0.00675988872593959,0.00941494209785179,0,0,0.464523491629934
"249","SLC20A1",0.141796634810039,0.00990175385151163,0.00868679116365064,0.00141782841432106,0,0.0309009118795971,0.0574192758495902,0.749876804031291
"250","IL37",0.516553681460294,0.0673016916638953,0.00348247998844923,0.00161315337557395,0.00303770403186137,0,0.00305129901329505,0.404959990466631
"251","IL36G",0.28623884422449,0.321975604406795,0.0156021109848172,0.00161336530593115,0.0133247601655811,0.0875442011769385,1.23914527119651e-08,0.273701101343994
"252","IL36RN",0.0241954675131747,0.175540886762536,0.00843729598391683,0.00539649188136784,0.0195689214918789,0.171142620780311,0,0.595718315586814
"253","PROC",0.210766731584516,0.106023060617145,0.00362575267879131,0.00193509311051379,0,0,5.01529721594124e-08,0.677649311856063
"254","MYO7B",0.58196969433932,0.0696322492782601,0.0235213764028826,0.00565953183433354,0.0123599180168632,0.0344004971972526,3.00337711012492e-11,0.272456732901055
"255","CXCR4",0.280622188555958,0.00339412365331147,0.00536167960953869,0.00136320262870188,0.00595462180141982,0,0.0554163619567464,0.647887821794324
"256","KYNU",0.334278589798986,0.137195927975444,0.00320002130877617,3.70444869039358e-05,1.7153441081374e-10,5.49043671265595e-11,0.107791174130779,0.417497242072672
"257","RND3",0,0.418746346293012,0.000982822070085237,0.00525612962072054,0.0339110351693743,1.00408619301909e-10,0,0.5411036667464
"258","GALNT5",0.147176937336907,0.0461407308988413,0.00727240118684421,1.29888999588073e-05,0.0118551699130341,0.0523230512907534,0.105878785548752,0.629339934924909
"259","ITGB6",5.35699458377357e-10,0.108359166184925,0.0146564952914557,0.00217079592472815,0.0615848682107844,0.0460757567836478,0.0228972071691878,0.744255709899572
"260","DPP4",0.327539621784066,0.0210024495151204,0.00834480644078319,0.0384650959327148,0.0264281453384878,0.064218077653744,8.77445479306021e-11,0.514001803247339
"261","SPC25",0.0770932969779266,0.0436970156398357,0.00735395141703554,0.00579443458833125,0,2.38072827274914e-09,2.13505795749253e-08,0.866061277645563
"262","ABCB11",0.486654928780779,0.0710921939221027,0.00954053032770513,0.00214512323926568,0,0.0880877145932593,3.24504446620954e-09,0.342479505891844
"263","DHRS9",0.166072602665775,0.153191399092198,0.00812271291930211,0.00206676757385476,0,0.0446254307963612,0,0.625921086952508
"264","LINC01124",0.280142247384049,0.0603612390005437,0.0288320078604897,0.0215732807567121,0,0.061073896258023,7.3075607810384e-10,0.548017328009426
"265","DLX1",0.0493835393222363,0.0536325647677911,0.00965952316176125,0.00352887274479353,0.000992146397834176,0.117966216296299,0.0681490732605246,0.69668806404876
"266","DLX2",0,0.143739892739091,0.0073501814311478,0.0045534709230427,0.013912333989486,1.11606308916583e-09,6.40706448229118e-09,0.830444113394105
"267","MIR6512",0.301535817874883,0.00423161812485675,0.0154439719933271,0.000312878026165575,0,0,1.25388037009488e-09,0.678475712726888
"268","FSIP2",0.347919630885062,0.153528494112876,0.0398139849304855,0.00201438456269893,1.10368371165111e-08,1.01297391017765e-10,0,0.456723494370743
"269","LINC01473",0.464277766791226,0.0675404893214794,0.0506212763242911,0.00199788112892215,1.21088036233014e-10,0.0221867595192226,5.44231243640197e-11,0.393375826739347
"270","MYO1B",0.0361066265082697,0.148739006538295,0.00963373527767313,0.00665915360998988,0.00348480668103166,0.159975157245501,8.80317969393376e-10,0.635401513258921
"271","C2CD6",0.0589165763471997,0.0132192071203754,0.0177655633964169,0.00673850657209301,0,0,3.11856807680294e-10,0.903360146252058
"272","CD28",0.216620902141717,0.0587940878639854,0.00231146876429869,0.00185540700074142,6.35366936014203e-10,0.0155910664216643,0,0.704827067172227
"273","ICOS",0.268532008765932,0.0745383009787098,5.1424036881328e-05,0.000607210793707272,1.95525494155573e-10,0,0,0.656271055229244
"274","NRP2",0.145765406902715,0.0495371615887623,0.0239344423787309,0.00189507096447011,0.0144560677592986,0,0.0177562991364604,0.746655551269562
"275","ADAM23",0.30419017321111,0.163744091909908,0.0190186675097829,0.00571088750191591,8.63480393074491e-09,0.0378753478194294,0.000942116765814594,0.468518706647235
"276","MYOSLID",0.0153677672401934,2.42714743872269e-09,0.0146730562221101,0.0164312670887596,0.00898547591324364,0.0300868872564526,0,0.914455543852093
"277","ACADL",0.566925890615346,0.0709711076798619,0.019505167349459,0.00259862153859013,0,0.0542807750027026,0,0.285718437814041
"278","ERBB4",0.432390430887455,0.106983446200078,0.0555650429073964,0.0142556168697613,0.0121176331056813,0,4.62819448487215e-11,0.378687829983345
"279","LINC02862",0.328167181115424,0.0490754190344991,0.0553800966829905,0.00464948857470544,0.0116784628297715,0.0613510210575768,0,0.489698330705033
"280","RUFY4",0.374316629937849,0.110392885738176,0.000452518067747158,3.82639763119179e-06,1.81496357132207e-09,0.0337960783092383,1.17353226284068e-06,0.481036886202132
"281","CXCR1",0.242987405000388,0.070103774746023,0.0433151777104912,0.000634144634803044,0.00408525177512368,0,1.37608228091658e-09,0.638874244757089
"282","GPBAR1",0.11325469074648,0,0.00692915818358413,0.0222408327352009,0.0935255086904007,0,0.028690226555478,0.735359583088857
"283","SLC11A1",2.04973794099299e-10,0.25146064351415,0.0215861239668093,0.0104010815544689,0,0,0,0.716552150759598
"284","VIL1",0.346570559038153,0.100009056505359,0.0113405558633936,0.0148490460775506,0,0,0,0.527230782515543
"285","PLCD4",0.126280178496264,0.0385043274170541,0.0155095355857767,0.000301691116398659,0.0266935155034725,0.0122630809874595,1.89369169055528e-08,0.780447651956657
"286","DES",0.143027644072498,0.163665799144159,0.0369819388584765,0.105534250327095,8.63390636949382e-06,0.0051384390243746,0.0555413956787222,0.490101898988305
"287","KCNE4",0.00522250353710588,0.0138337418683113,0.0176378688124652,0.000384554276108471,0,0.0777098042147555,3.70773950281176e-09,0.885211523583514
"288","AP1S3",0.0378709005684511,0.0670767927368755,0.00896926544694295,0.00327618950383859,0,0.0178319337755358,0,0.864974917968356
"289","COL4A4",0.128400465301201,0.157122747727282,0.0550395015531143,0.00527312715140526,0,0,0,0.654164158266998
"290","CCL20",0.155800075069954,0.0760614376673378,0.0100370983493208,0.00781371765439805,4.03696875310426e-10,0,2.85822753879854e-08,0.750287642273017
"291","DAW1",0.24987502571719,0.171682154524142,0.000115540274624796,0.000858050118409933,0.0107609788020687,1.69524684063754e-08,0,0.566708233611096
"292","GPR55",0.0354077577531845,0.0583423969555618,0.00137420882917344,0.0190595921296615,0,0,1.38797844379365e-10,0.885816044193621
"293","LINC00471",0.352433415625138,0.0835680131601499,0.0494196383110293,0.000621374576531623,0.00197918509750985,0.028005695191963,1.75214770122602e-07,0.483972502822908
"294","NPPC",0,0,0.0060690475580072,0.0455361412255011,0.0513163503490555,0,9.49294205270307e-11,0.897078460772507
"295","NEU2",1.3543828808714e-09,0.39972638010011,0.000224243671505948,0.00704403665955752,0.0277228174971652,0.0357064414076614,0,0.529576079309617
"296","UGT1A7",0.26479940353735,0.151332531321762,0.00867644439731836,0.0153534160420876,0.00254139451139037,0.135566148684575,2.83551411544854e-05,0.421702306364362
"297","MROH2A",0.372909420841789,0.165528207267979,0.0233957252091722,0.0169642934741195,0.000574335933867895,0,0,0.420628017273072
"298","COL6A3",0.169986171638396,0.259536387131513,0.00311424728184566,0.00478655220528154,0.00620812766762254,0.0805593689796996,0,0.475809145095641
"299","HES6",0.0202067286591543,0,0.000773651942020719,0.00183945442003394,0,0,0,0.977180164978791
"300","LINC01266",0.200870801344373,0.181395535127697,0.0358070356974984,8.06128548499855e-05,0.0137064574209247,9.20263579808907e-10,0.0323681495068117,0.535771407127582
"301","CNTN4",0.186940623359694,0.222596887614016,0.0154067504897344,0.00205268603083885,0.00738379927050694,0,7.29211730410286e-11,0.565619253162289
"302","EGOT",0.0985986569234963,0,0.0231255027334998,0.00639708509949944,0.0335537687194958,0,0,0.838324986524009
"303","BHLHE40",2.1943518244107e-10,0.117622274747693,0.00243202847365034,0.00743583525522159,0,0.0254235180992648,2.60591653896195e-10,0.847086342944143
"304","SSUH2",0.244869085677515,0.136073749050419,0.00412476298289969,0.0383931464210682,5.68269797971156e-09,0.0944227751457409,2.65938106122886e-10,0.482116474773721
"305","CPNE9",0.404824902310481,0.0331364572851403,0.0112855929815378,0.00256639088703528,0.0412584250331694,0,0,0.506928231502636
"306","CIDEC",0,0.108391242960898,0.0120863003725008,0.0042093036016136,0,0,2.3396265983447e-10,0.875313152831025
"307","IRAK2",0.0143708659889268,0.138042739434224,0.0114568707467807,0.0568295367339477,0,0,0,0.779299987096121
"308","ATP2B2",0.236917527919819,0,0.000516853823707038,0.000530574567190493,0,0.0684723228304465,0,0.693562720858837
"309","SLC6A11",0.0758558876386285,0.0827810223781854,0.00665542201499519,0.00376800273660834,0.000593270604699334,0.0190546062309538,0,0.81129178839593
"310","HRH1",0.0743360861678942,0.0628613630250307,0.0184983435564772,0.0269211640744106,4.44649941914316e-10,0.0847218315577867,0,0.73266121117375
"311","WNT7A",0.0606372222378104,0.0904571020295846,0.0047021654003571,0.0260411559411577,0.010949456110784,0,0.0364438321674312,0.770769066112875
